slice_file_name,class,class_id,fold
Morepork.132.wav,Morepork,0,fold10_export
Morepork.133.wav,Morepork,0,fold10_export
Morepork.134.wav,Morepork,0,fold10_export
Morepork.135.wav,Morepork,0,fold10_export
Morepork.136.wav,Morepork,0,fold10_export
Morepork.137.wav,Morepork,0,fold10_export
Morepork.138.wav,Morepork,0,fold10_export
Morepork.139.wav,Morepork,0,fold10_export
Morepork.140.wav,Morepork,0,fold10_export
Morepork.141.wav,Morepork,0,fold10_export
Morepork.142.wav,Morepork,0,fold10_export
Morepork.143.wav,Morepork,0,fold10_export
Morepork.144.wav,Morepork,0,fold10_export
Morepork.145.wav,Morepork,0,fold10_export
Morepork.146.wav,Morepork,0,fold10_export
Morepork.147.wav,Morepork,0,fold10_export
Morepork.148.wav,Morepork,0,fold10_export
Morepork.149.wav,Morepork,0,fold10_export
Morepork.150.wav,Morepork,0,fold10_export
Morepork.151.wav,Morepork,0,fold10_export
Morepork.152.wav,Morepork,0,fold10_export
Morepork.153.wav,Morepork,0,fold10_export
Morepork.154.wav,Morepork,0,fold10_export
Morepork.155.wav,Morepork,0,fold10_export
Morepork.156.wav,Morepork,0,fold10_export
Morepork.157.wav,Morepork,0,fold10_export
Morepork.158.wav,Morepork,0,fold10_export
Morepork.159.wav,Morepork,0,fold10_export
Morepork.160.wav,Morepork,0,fold10_export
Morepork.161.wav,Morepork,0,fold10_export
Morepork.162.wav,Morepork,0,fold10_export
Morepork.163.wav,Morepork,0,fold10_export
Morepork.164.wav,Morepork,0,fold10_export
Morepork.165.wav,Morepork,0,fold10_export
Morepork.166.wav,Morepork,0,fold10_export
Morepork.167.wav,Morepork,0,fold10_export
Morepork.168.wav,Morepork,0,fold10_export
Morepork.169.wav,Morepork,0,fold10_export
Morepork.170.wav,Morepork,0,fold10_export
Morepork.171.wav,Morepork,0,fold10_export
Morepork.172.wav,Morepork,0,fold10_export
Morepork.173.wav,Morepork,0,fold10_export
Morepork.174.wav,Morepork,0,fold10_export
Morepork.175.wav,Morepork,0,fold10_export
Morepork.176.wav,Morepork,0,fold10_export
Morepork.177.wav,Morepork,0,fold10_export
Morepork.178.wav,Morepork,0,fold10_export
Morepork.179.wav,Morepork,0,fold10_export
Morepork.180.wav,Morepork,0,fold10_export
Morepork.181.wav,Morepork,0,fold10_export
Morepork.182.wav,Morepork,0,fold10_export
Morepork.183.wav,Morepork,0,fold10_export
Morepork.184.wav,Morepork,0,fold10_export
Morepork.185.wav,Morepork,0,fold10_export
Morepork.186.wav,Morepork,0,fold10_export
Morepork.187.wav,Morepork,0,fold10_export
Morepork.188.wav,Morepork,0,fold10_export
Morepork.189.wav,Morepork,0,fold10_export
Morepork.190.wav,Morepork,0,fold10_export
Morepork.191.wav,Morepork,0,fold10_export
Morepork.192.wav,Morepork,0,fold10_export
Morepork.193.wav,Morepork,0,fold10_export
Morepork.194.wav,Morepork,0,fold10_export
Morepork.195.wav,Morepork,0,fold10_export
Morepork.196.wav,Morepork,0,fold10_export
Morepork.197.wav,Morepork,0,fold10_export
Morepork.198.wav,Morepork,0,fold10_export
Morepork.199.wav,Morepork,0,fold10_export
Morepork.200.wav,Morepork,0,fold10_export
Morepork.201.wav,Morepork,0,fold10_export
Morepork.202.wav,Morepork,0,fold10_export
Morepork.203.wav,Morepork,0,fold10_export
Morepork.204.wav,Morepork,0,fold10_export
Morepork.205.wav,Morepork,0,fold10_export
Morepork.206.wav,Morepork,0,fold10_export
Morepork.207.wav,Morepork,0,fold10_export
Morepork.208.wav,Morepork,0,fold10_export
Morepork.209.wav,Morepork,0,fold10_export
Morepork.210.wav,Morepork,0,fold10_export
Morepork.211.wav,Morepork,0,fold10_export
Morepork.212.wav,Morepork,0,fold10_export
Morepork.213.wav,Morepork,0,fold10_export
Morepork.214.wav,Morepork,0,fold10_export
Morepork.215.wav,Morepork,0,fold10_export
Morepork.216.wav,Morepork,0,fold10_export
Morepork.217.wav,Morepork,0,fold10_export
Morepork.218.wav,Morepork,0,fold10_export
Morepork.219.wav,Morepork,0,fold10_export
Morepork.220.wav,Morepork,0,fold10_export
Morepork.221.wav,Morepork,0,fold10_export
Morepork.222.wav,Morepork,0,fold10_export
Morepork.223.wav,Morepork,0,fold10_export
Morepork.224.wav,Morepork,0,fold10_export
Morepork.225.wav,Morepork,0,fold10_export
Morepork.226.wav,Morepork,0,fold10_export
Morepork.227.wav,Morepork,0,fold10_export
Morepork.228.wav,Morepork,0,fold10_export
Morepork.229.wav,Morepork,0,fold10_export
Morepork.230.wav,Morepork,0,fold10_export
Morepork.231.wav,Morepork,0,fold10_export
Morepork.232.wav,Morepork,0,fold10_export
Morepork.233.wav,Morepork,0,fold10_export
Morepork.234.wav,Morepork,0,fold10_export
Morepork.235.wav,Morepork,0,fold10_export
Morepork.236.wav,Morepork,0,fold10_export
Morepork.237.wav,Morepork,0,fold10_export
Morepork.238.wav,Morepork,0,fold10_export
Morepork.239.wav,Morepork,0,fold10_export
Morepork.240.wav,Morepork,0,fold10_export
Morepork.241.wav,Morepork,0,fold10_export
Morepork.242.wav,Morepork,0,fold10_export
Morepork.243.wav,Morepork,0,fold10_export
Morepork.244.wav,Morepork,0,fold10_export
NZFalcon.001.wav,NZFalcon,1,fold11_export
NZFalcon.002.wav,NZFalcon,1,fold11_export
NZFalcon.003.wav,NZFalcon,1,fold11_export
NZFalcon.004.wav,NZFalcon,1,fold11_export
NZFalcon.005.wav,NZFalcon,1,fold11_export
NZFalcon.006.wav,NZFalcon,1,fold11_export
NZFalcon.007.wav,NZFalcon,1,fold11_export
NZFalcon.008.wav,NZFalcon,1,fold11_export
NZFalcon.009.wav,NZFalcon,1,fold11_export
NZFalcon.010.wav,NZFalcon,1,fold11_export
NZFalcon.011.wav,NZFalcon,1,fold11_export
NZFalcon.012.wav,NZFalcon,1,fold11_export
NZFalcon.013.wav,NZFalcon,1,fold11_export
NZFalcon.014.wav,NZFalcon,1,fold11_export
NZFalcon.015.wav,NZFalcon,1,fold11_export
NZFalcon.016.wav,NZFalcon,1,fold11_export
NZFalcon.017.wav,NZFalcon,1,fold11_export
NZFalcon.018.wav,NZFalcon,1,fold11_export
NZFalcon.019.wav,NZFalcon,1,fold11_export
NZFalcon.020.wav,NZFalcon,1,fold11_export
NZFalcon.021.wav,NZFalcon,1,fold11_export
NZFalcon.022.wav,NZFalcon,1,fold11_export
NZFalcon.023.wav,NZFalcon,1,fold11_export
NZFalcon.024.wav,NZFalcon,1,fold11_export
NZFalcon.025.wav,NZFalcon,1,fold11_export
NZFalcon.026.wav,NZFalcon,1,fold11_export
NZFalcon.027.wav,NZFalcon,1,fold11_export
NZFalcon.028.wav,NZFalcon,1,fold11_export
NZFalcon.029.wav,NZFalcon,1,fold11_export
NZFalcon.030.wav,NZFalcon,1,fold11_export
NZFalcon.031.wav,NZFalcon,1,fold11_export
NZFalcon.032.wav,NZFalcon,1,fold11_export
NZFalcon.033.wav,NZFalcon,1,fold11_export
NZFalcon.034.wav,NZFalcon,1,fold11_export
NZFalcon.035.wav,NZFalcon,1,fold11_export
NZFalcon.036.wav,NZFalcon,1,fold11_export
NZFalcon.037.wav,NZFalcon,1,fold11_export
NZFalcon.038.wav,NZFalcon,1,fold11_export
NZFalcon.039.wav,NZFalcon,1,fold11_export
NZFalcon.040.wav,NZFalcon,1,fold11_export
NZFalcon.041.wav,NZFalcon,1,fold11_export
NZFalcon.042.wav,NZFalcon,1,fold11_export
NZFalcon.043.wav,NZFalcon,1,fold11_export
NZFalcon.044.wav,NZFalcon,1,fold11_export
NZFalcon.045.wav,NZFalcon,1,fold11_export
NZFalcon.046.wav,NZFalcon,1,fold11_export
NZFalcon.047.wav,NZFalcon,1,fold11_export
NZFalcon.048.wav,NZFalcon,1,fold11_export
NZFalcon.049.wav,NZFalcon,1,fold11_export
NZFalcon.050.wav,NZFalcon,1,fold11_export
NZFalcon.051.wav,NZFalcon,1,fold11_export
NZFalcon.052.wav,NZFalcon,1,fold11_export
NZFalcon.053.wav,NZFalcon,1,fold11_export
NZFalcon.054.wav,NZFalcon,1,fold11_export
NZFalcon.055.wav,NZFalcon,1,fold11_export
NZFalcon.056.wav,NZFalcon,1,fold11_export
NZFalcon.057.wav,NZFalcon,1,fold11_export
NZFalcon.058.wav,NZFalcon,1,fold11_export
NZFalcon.059.wav,NZFalcon,1,fold11_export
NZFalcon.060.wav,NZFalcon,1,fold11_export
NZFalcon.061.wav,NZFalcon,1,fold11_export
NZFalcon.062.wav,NZFalcon,1,fold11_export
NZFalcon.063.wav,NZFalcon,1,fold11_export
NZFalcon.064.wav,NZFalcon,1,fold11_export
NZFalcon.065.wav,NZFalcon,1,fold11_export
NZFalcon.066.wav,NZFalcon,1,fold11_export
NZFalcon.067.wav,NZFalcon,1,fold11_export
NZFalcon.068.wav,NZFalcon,1,fold11_export
NZFalcon.069.wav,NZFalcon,1,fold11_export
NZFalcon.070.wav,NZFalcon,1,fold11_export
NZFalcon.071.wav,NZFalcon,1,fold11_export
NZFalcon.072.wav,NZFalcon,1,fold11_export
NZFalcon.073.wav,NZFalcon,1,fold11_export
NZFalcon.074.wav,NZFalcon,1,fold11_export
NZFalcon.075.wav,NZFalcon,1,fold11_export
NZFalcon.076.wav,NZFalcon,1,fold11_export
NZFalcon.077.wav,NZFalcon,1,fold11_export
NZFalcon.078.wav,NZFalcon,1,fold11_export
NZFalcon.079.wav,NZFalcon,1,fold11_export
NZFalcon.080.wav,NZFalcon,1,fold11_export
NZFalcon.081.wav,NZFalcon,1,fold11_export
NZFalcon.082.wav,NZFalcon,1,fold11_export
NZFalcon.083.wav,NZFalcon,1,fold11_export
NZFalcon.084.wav,NZFalcon,1,fold11_export
NZFalcon.085.wav,NZFalcon,1,fold11_export
NZFalcon.086.wav,NZFalcon,1,fold11_export
NZFalcon.087.wav,NZFalcon,1,fold11_export
NZFalcon.088.wav,NZFalcon,1,fold11_export
NZFalcon.089.wav,NZFalcon,1,fold11_export
NZFalcon.090.wav,NZFalcon,1,fold11_export
NZFalcon.091.wav,NZFalcon,1,fold11_export
NZFalcon.092.wav,NZFalcon,1,fold11_export
NZFalcon.093.wav,NZFalcon,1,fold11_export
NZFalcon.094.wav,NZFalcon,1,fold11_export
NZFalcon.095.wav,NZFalcon,1,fold11_export
NZFalcon.096.wav,NZFalcon,1,fold11_export
NZFalcon.097.wav,NZFalcon,1,fold11_export
NZFalcon.098.wav,NZFalcon,1,fold11_export
NZFalcon.099.wav,NZFalcon,1,fold11_export
NZFalcon.100.wav,NZFalcon,1,fold11_export
NZFalcon.101.wav,NZFalcon,1,fold11_export
NZFalcon.102.wav,NZFalcon,1,fold11_export
Paradise_Shell_Duck.1.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.10.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.100.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.101.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.102.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.103.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.11.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.12.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.13.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.14.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.15.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.16.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.17.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.18.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.19.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.2.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.20.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.21.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.22.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.23.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.24.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.25.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.26.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.27.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.28.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.29.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.3.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.30.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.31.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.32.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.33.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.34.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.35.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.36.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.37.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.38.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.39.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.4.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.40.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.41.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.42.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.43.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.44.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.45.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.46.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.47.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.48.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.49.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.5.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.50.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.51.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.52.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.53.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.54.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.55.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.56.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.57.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.58.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.59.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.6.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.60.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.61.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.62.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.63.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.64.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.65.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.66.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.67.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.68.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.69.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.7.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.70.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.71.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.72.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.73.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.74.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.75.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.76.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.77.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.78.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.79.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.8.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.80.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.81.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.82.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.83.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.84.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.85.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.86.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.87.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.88.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.89.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.9.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.90.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.91.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.92.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.93.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.94.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.95.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.96.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.97.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.98.wav,Paradise_Shell_Duck,2,fold12_export
Paradise_Shell_Duck.99.wav,Paradise_Shell_Duck,2,fold12_export
Rifleman.1.wav,Rifleman,3,fold13_export
Rifleman.10.wav,Rifleman,3,fold13_export
Rifleman.100.wav,Rifleman,3,fold13_export
Rifleman.101.wav,Rifleman,3,fold13_export
Rifleman.102.wav,Rifleman,3,fold13_export
Rifleman.103.wav,Rifleman,3,fold13_export
Rifleman.104.wav,Rifleman,3,fold13_export
Rifleman.105.wav,Rifleman,3,fold13_export
Rifleman.11.wav,Rifleman,3,fold13_export
Rifleman.12.wav,Rifleman,3,fold13_export
Rifleman.13.wav,Rifleman,3,fold13_export
Rifleman.14.wav,Rifleman,3,fold13_export
Rifleman.15.wav,Rifleman,3,fold13_export
Rifleman.16.wav,Rifleman,3,fold13_export
Rifleman.17.wav,Rifleman,3,fold13_export
Rifleman.18.wav,Rifleman,3,fold13_export
Rifleman.19.wav,Rifleman,3,fold13_export
Rifleman.2.wav,Rifleman,3,fold13_export
Rifleman.20.wav,Rifleman,3,fold13_export
Rifleman.21.wav,Rifleman,3,fold13_export
Rifleman.22.wav,Rifleman,3,fold13_export
Rifleman.23.wav,Rifleman,3,fold13_export
Rifleman.24.wav,Rifleman,3,fold13_export
Rifleman.25.wav,Rifleman,3,fold13_export
Rifleman.26.wav,Rifleman,3,fold13_export
Rifleman.27.wav,Rifleman,3,fold13_export
Rifleman.28.wav,Rifleman,3,fold13_export
Rifleman.29.wav,Rifleman,3,fold13_export
Rifleman.3.wav,Rifleman,3,fold13_export
Rifleman.30.wav,Rifleman,3,fold13_export
Rifleman.31.wav,Rifleman,3,fold13_export
Rifleman.32.wav,Rifleman,3,fold13_export
Rifleman.33.wav,Rifleman,3,fold13_export
Rifleman.34.wav,Rifleman,3,fold13_export
Rifleman.35.wav,Rifleman,3,fold13_export
Rifleman.36.wav,Rifleman,3,fold13_export
Rifleman.37.wav,Rifleman,3,fold13_export
Rifleman.38.wav,Rifleman,3,fold13_export
Rifleman.39.wav,Rifleman,3,fold13_export
Rifleman.4.wav,Rifleman,3,fold13_export
Rifleman.40.wav,Rifleman,3,fold13_export
Rifleman.41.wav,Rifleman,3,fold13_export
Rifleman.42.wav,Rifleman,3,fold13_export
Rifleman.43.wav,Rifleman,3,fold13_export
Rifleman.44.wav,Rifleman,3,fold13_export
Rifleman.45.wav,Rifleman,3,fold13_export
Rifleman.46.wav,Rifleman,3,fold13_export
Rifleman.47.wav,Rifleman,3,fold13_export
Rifleman.48.wav,Rifleman,3,fold13_export
Rifleman.49.wav,Rifleman,3,fold13_export
Rifleman.5.wav,Rifleman,3,fold13_export
Rifleman.50.wav,Rifleman,3,fold13_export
Rifleman.51.wav,Rifleman,3,fold13_export
Rifleman.52.wav,Rifleman,3,fold13_export
Rifleman.53.wav,Rifleman,3,fold13_export
Rifleman.54.wav,Rifleman,3,fold13_export
Rifleman.55.wav,Rifleman,3,fold13_export
Rifleman.56.wav,Rifleman,3,fold13_export
Rifleman.57.wav,Rifleman,3,fold13_export
Rifleman.58.wav,Rifleman,3,fold13_export
Rifleman.59.wav,Rifleman,3,fold13_export
Rifleman.6.wav,Rifleman,3,fold13_export
Rifleman.60.wav,Rifleman,3,fold13_export
